"Transaction Id","Order Date","Ship Date","Ship Mode","Customer Name","Segment","Country","City","State","Region","Product ID","Category","Sub-category","Product Name","Sales","Quantity","Profit","Payment Mode"
"T00142","2023-04-01","2023-04-03","Same Day","Meera Iyer","Corporate","India","Patna","Bihar","East","P4580","Technology","Phone","Technology - Phone - 414","1524.91","6","-284.15","UPI"
"T00143","2023-02-19","2023-02-22","Standard Class","Krishna Reddy","Consumer","India","Indore","Madhya Pradesh","Central","P3055","Furniture","Table","Furniture - Table - 135","4095.28","3","1744.46","EMI"
"T00144","2023-06-16","2023-06-20","Same Day","Arjun Mehta","Corporate","India","Bangalore","Karnataka","South","P9621","Technology","Accessories","Technology - Accessories - 612","3971.33","3","290.57","Debit Card"
"T00145","2023-03-13","2023-03-14","Same Day","Diya Verma","Corporate","India","Ahmedabad","Gujarat","West","P9564","Technology","Art","Technology - Art - 308","2998.68","10","1298.52","UPI"
"T00146","2023-10-27","2023-10-31","First Class","Aditya Rao","Consumer","India","Patna","Bihar","East","P6855","Furniture","Table","Furniture - Table - 733","4542.41","4","2087.94","EMI"
"T00147","2023-02-08","2023-02-10","Second Class","Ishaan Das","Consumer","India","Patna","Bihar","East","P2709","Furniture","Book-case","Furniture - Book-case - 264","780.49","6","258.02","EMI"
"T00148","2023-01-28","2023-01-29","Same Day","Rohan Chatterjee","Consumer","India","Patna","Bihar","East","P9595","Furniture","Furnishing","Furniture - Furnishing - 154","3283.06","7","-649.65","UPI"
"T00149","2023-12-20","2023-12-22","Second Class","Anaya Singh","Consumer","India","Bhopal","Madhya Pradesh","Central","P9796","Technology","Phone","Technology - Phone - 176","681.1","2","302.73","Debit Card"
"T00150","2023-10-11","2023-10-14","First Class","Sneha Desai","Home Office","India","Pune","Maharashtra","West","P8606","Office Supplies","Bookcase","Office Supplies - Bookcase - 822","3479.82","1","238.38","Credit Card"
"T00151","2023-06-10","2023-06-11","Second Class","Aarav Sharma","Corporate","India","Surat","Gujarat","West","P8913","Office Supplies","Paper","Office Supplies - Paper - 269","1727.34","10","461.71","UPI"
"T00152","2023-10-22","2023-10-26","Second Class","Aman Kapoor","Home Office","India","Chennai","Tamil Nadu","South","P4162","Office Supplies","Copy","Office Supplies - Copy - 412","1046.88","2","291.81","EMI"
"T00153","2023-10-29","2023-10-31","Standard Class","Rahul Malhotra","Home Office","India","Pune","Maharashtra","West","P7378","Technology","Art","Technology - Art - 833","1263.62","10","364.18","Cash"
"T00154","2023-12-02","2023-12-04","Same Day","Diya Verma","Corporate","India","Mumbai","Maharashtra","West","P2113","Furniture","Table","Furniture - Table - 838","3465.79","10","1686.32","Debit Card"
"T00155","2023-03-09","2023-03-10","Same Day","Anaya Singh","Corporate","India","Agra","Uttar Pradesh","North","P9085","Office Supplies","Bookcase","Office Supplies - Bookcase - 674","1095.47","1","-151.42","UPI"
"T00156","2023-10-23","2023-10-26","Same Day","Aarav Sharma","Consumer","India","Hyderabad","Telangana","South","P4910","Office Supplies","Binder","Office Supplies - Binder - 286","4956.43","4","444.24","Credit Card"
"T00157","2023-04-05","2023-04-06","First Class","Anaya Singh","Corporate","India","Delhi","Delhi","North","P6602","Office Supplies","Bookcase","Office Supplies - Bookcase - 463","3449.53","6","214.48","UPI"
"T00158","2023-09-20","2023-09-21","Standard Class","Kabir Khan","Corporate","India","Chennai","Tamil Nadu","South","P6639","Office Supplies","Copy","Office Supplies - Copy - 286","4328.4","7","-748.02","UPI"
"T00159","2023-07-16","2023-07-20","Standard Class","Aman Kapoor","Home Office","India","Bhopal","Madhya Pradesh","Central","P1225","Office Supplies","Bookcase","Office Supplies - Bookcase - 426","2508.18","2","596.86","Cash"
"T00160","2023-04-23","2023-04-25","Same Day","Priya Nair","Home Office","India","Lucknow","Uttar Pradesh","North","P4991","Technology","Accessories","Technology - Accessories - 860","4826.79","8","1105.68","Debit Card"
"T00161","2023-05-11","2023-05-14","Same Day","Priya Nair","Consumer","India","Nashik","Maharashtra","West","P9601","Furniture","Furnishing","Furniture - Furnishing - 110","149.38","9","24.88","Debit Card"
"T00162","2023-05-04","2023-05-06","Same Day","Meera Iyer","Corporate","India","Bhopal","Madhya Pradesh","Central","P5733","Office Supplies","Paper","Office Supplies - Paper - 843","4879.62","3","-519.48","UPI"
"T00163","2023-08-18","2023-08-19","Standard Class","Sneha Desai","Consumer","India","Nagpur","Maharashtra","West","P6845","Technology","Accessories","Technology - Accessories - 361","3237.56","3","337.47","Cash"
"T00164","2023-12-19","2023-12-22","Second Class","Aarav Sharma","Consumer","India","Nashik","Maharashtra","West","P2410","Furniture","Furnishing","Furniture - Furnishing - 913","1611.86","2","-317.39","EMI"
"T00165","2023-02-24","2023-02-25","Second Class","Kabir Khan","Corporate","India","Kolkata","West Bengal","East","P2291","Office Supplies","Paper","Office Supplies - Paper - 826","4348.84","6","1324.68","Debit Card"
"T00166","2023-04-12","2023-04-13","First Class","Meera Iyer","Consumer","India","Indore","Madhya Pradesh","Central","P8629","Furniture","Table","Furniture - Table - 700","4411.8","1","1392.64","UPI"
"T00167","2023-11-17","2023-11-21","Second Class","Saanvi Joshi","Home Office","India","Bangalore","Karnataka","South","P1392","Office Supplies","Copy","Office Supplies - Copy - 744","3356.99","1","1607.11","EMI"
"T00168","2023-10-31","2023-11-01","Second Class","Rohan Chatterjee","Consumer","India","Kolkata","West Bengal","East","P6608","Technology","Phone","Technology - Phone - 110","3931.88","6","1192.02","EMI"
"T00169","2023-01-26","2023-01-30","Second Class","Arjun Mehta","Corporate","India","Mumbai","Maharashtra","West","P1063","Office Supplies","Paper","Office Supplies - Paper - 113","255.36","4","-25.62","EMI"
"T00170","2023-08-03","2023-08-04","Second Class","Aditya Rao","Consumer","India","Bangalore","Karnataka","South","P9147","Technology","Phone","Technology - Phone - 514","2553.84","3","719.03","Credit Card"
"T00171","2023-07-02","2023-07-04","Same Day","Vivaan Patel","Corporate","India","Delhi","Delhi","North","P9611","Furniture","Table","Furniture - Table - 769","1214.68","10","-175.05","Credit Card"
"T00172","2023-05-19","2023-05-22","First Class","Aditya Rao","Corporate","India","Hyderabad","Telangana","South","P8160","Technology","Accessories","Technology - Accessories - 209","2239.09","9","176.27","Credit Card"
"T00173","2023-10-18","2023-10-22","Same Day","Diya Verma","Home Office","India","Patna","Bihar","East","P8037","Office Supplies","Bookcase","Office Supplies - Bookcase - 324","2023.35","8","-251.34","EMI"
"T00174","2023-02-17","2023-02-21","Same Day","Sneha Desai","Home Office","India","Ahmedabad","Gujarat","West","P4861","Office Supplies","Paper","Office Supplies - Paper - 740","3163.7","6","1222.48","Debit Card"
"T00175","2023-07-29","2023-07-31","Second Class","Tanvi Sharma","Consumer","India","Hyderabad","Telangana","South","P4118","Furniture","Table","Furniture - Table - 905","106.73","10","19.1","EMI"
"T00176","2023-05-06","2023-05-09","Second Class","Vivaan Patel","Home Office","India","Nagpur","Maharashtra","West","P5555","Furniture","Book-case","Furniture - Book-case - 816","4321.94","4","-363.02","UPI"
"T00177","2023-07-29","2023-08-02","Standard Class","Meera Iyer","Consumer","India","Hyderabad","Telangana","South","P2082","Office Supplies","Storage","Office Supplies - Storage - 521","155.49","6","51.85","Debit Card"
"T00178","2023-06-22","2023-06-25","First Class","Aman Kapoor","Corporate","India","Vijayawada","Andhra Pradesh","South","P1937","Office Supplies","Bookcase","Office Supplies - Bookcase - 763","4404.2","8","-612.55","EMI"
"T00179","2023-02-13","2023-02-16","Same Day","Arjun Mehta","Corporate","India","Indore","Madhya Pradesh","Central","P7380","Technology","Art","Technology - Art - 939","2906.68","9","369.47","Debit Card"
"T00180","2023-03-12","2023-03-15","Same Day","Aarav Sharma","Home Office","India","Delhi","Delhi","North","P9860","Technology","Phone","Technology - Phone - 399","3003.34","7","-348.94","EMI"
"T00181","2023-06-14","2023-06-15","Standard Class","Sneha Desai","Consumer","India","Jaipur","Rajasthan","North","P1008","Office Supplies","Binder","Office Supplies - Binder - 434","2811.29","4","-41.41","Cash"
"T00182","2023-08-14","2023-08-18","Second Class","Krishna Reddy","Home Office","India","Patna","Bihar","East","P3659","Office Supplies","Paper","Office Supplies - Paper - 175","1783.45","8","-217.1","Cash"
"T00183","2023-03-28","2023-03-31","Standard Class","Rohan Chatterjee","Consumer","India","Delhi","Delhi","North","P5602","Furniture","Table","Furniture - Table - 467","4589.55","9","888.38","EMI"
"T00184","2023-01-13","2023-01-15","Second Class","Saanvi Joshi","Home Office","India","Indore","Madhya Pradesh","Central","P8506","Office Supplies","Binder","Office Supplies - Binder - 335","2754.15","3","-486.19","UPI"
"T00185","2023-09-20","2023-09-24","First Class","Sneha Desai","Home Office","India","Delhi","Delhi","North","P9054","Technology","Accessories","Technology - Accessories - 686","3319.31","3","1484.48","EMI"
"T00186","2023-09-06","2023-09-08","Same Day","Krishna Reddy","Home Office","India","Ahmedabad","Gujarat","West","P1907","Office Supplies","Bookcase","Office Supplies - Bookcase - 975","4285.56","8","1507.01","Cash"
"T00187","2023-12-29","2024-01-01","Same Day","Meera Iyer","Home Office","India","Nashik","Maharashtra","West","P8435","Technology","Phone","Technology - Phone - 328","4612.87","5","-271.45","Cash"
"T00188","2023-04-07","2023-04-08","Standard Class","Rohan Chatterjee","Consumer","India","Vijayawada","Andhra Pradesh","South","P7975","Office Supplies","Storage","Office Supplies - Storage - 296","847.25","4","-74.49","Credit Card"
"T00189","2023-06-08","2023-06-12","First Class","Arjun Mehta","Home Office","India","Vijayawada","Andhra Pradesh","South","P2006","Technology","Phone","Technology - Phone - 397","1301.45","4","212.4","Cash"
"T00190","2023-06-15","2023-06-19","Same Day","Priya Nair","Consumer","India","Lucknow","Uttar Pradesh","North","P6780","Furniture","Furnishing","Furniture - Furnishing - 659","1922.06","8","-192.25","Cash"
"T00191","2023-10-06","2023-10-08","Standard Class","Riya Gupta","Consumer","India","Pune","Maharashtra","West","P9671","Technology","Phone","Technology - Phone - 219","4543.84","10","418.56","EMI"
"T00192","2023-03-15","2023-03-19","Second Class","Saanvi Joshi","Home Office","India","Bhopal","Madhya Pradesh","Central","P1120","Furniture","Book-case","Furniture - Book-case - 101","2424.89","1","1196.55","EMI"
"T00193","2023-06-20","2023-06-22","Standard Class","Diya Verma","Home Office","India","Nagpur","Maharashtra","West","P5686","Furniture","Book-case","Furniture - Book-case - 441","690.75","6","291.97","Cash"
"T00194","2023-03-07","2023-03-08","Second Class","Kritika Jain","Corporate","India","Lucknow","Uttar Pradesh","North","P3956","Technology","Accessories","Technology - Accessories - 517","4842.54","7","1088.39","Credit Card"
"T00195","2023-11-11","2023-11-15","Same Day","Vivaan Patel","Corporate","India","Coimbatore","Tamil Nadu","South","P8058","Furniture","Table","Furniture - Table - 207","829.74","6","-55.82","EMI"
"T00196","2023-06-30","2023-07-02","First Class","Tanvi Sharma","Home Office","India","Bhopal","Madhya Pradesh","Central","P5841","Office Supplies","Binder","Office Supplies - Binder - 199","3937.48","7","1063.06","UPI"
"T00197","2023-08-04","2023-08-06","Standard Class","Tanvi Sharma","Home Office","India","Bangalore","Karnataka","South","P6391","Office Supplies","Bookcase","Office Supplies - Bookcase - 541","4199.03","5","823.86","EMI"
"T00198","2023-04-21","2023-04-23","Second Class","Aman Kapoor","Corporate","India","Surat","Gujarat","West","P3202","Technology","Accessories","Technology - Accessories - 881","4567.25","8","-407.41","UPI"
"T00199","2023-03-05","2023-03-08","First Class","Aditya Rao","Corporate","India","Bangalore","Karnataka","South","P7461","Technology","Accessories","Technology - Accessories - 127","1170.74","5","204.72","UPI"
"T00200","2023-03-06","2023-03-10","First Class","Aditya Rao","Corporate","India","Ahmedabad","Gujarat","West","P8948","Technology","Phone","Technology - Phone - 938","1436.56","1","-41.41","EMI"
"T00201","2023-08-25","2023-08-26","First Class","Saanvi Joshi","Consumer","India","Jaipur","Rajasthan","North","P7259","Furniture","Furnishing","Furniture - Furnishing - 797","3350.91","2","446.39","EMI"
"T00202","2023-07-13","2023-07-16","Standard Class","Vivaan Patel","Consumer","India","Vijayawada","Andhra Pradesh","South","P1900","Office Supplies","Storage","Office Supplies - Storage - 722","547.41","7","-78.69","Credit Card"
"T00203","2023-02-23","2023-02-27","Same Day","Neha Bansal","Consumer","India","Ludhiana","Punjab","North","P1833","Office Supplies","Bookcase","Office Supplies - Bookcase - 849","2249.83","6","1119.71","Credit Card"
"T00204","2023-10-05","2023-10-08","Same Day","Rahul Malhotra","Corporate","India","Bangalore","Karnataka","South","P3362","Furniture","Table","Furniture - Table - 826","2184.02","1","106.38","UPI"
"T00205","2023-09-06","2023-09-10","Standard Class","Priya Nair","Corporate","India","Indore","Madhya Pradesh","Central","P9931","Technology","Accessories","Technology - Accessories - 619","3141.06","2","509.42","UPI"
"T00206","2023-02-28","2023-03-03","Same Day","Meera Iyer","Home Office","India","Nagpur","Maharashtra","West","P1102","Furniture","Furnishing","Furniture - Furnishing - 756","4675.64","6","1595.07","EMI"
"T00207","2023-04-20","2023-04-23","First Class","Diya Verma","Consumer","India","Coimbatore","Tamil Nadu","South","P8702","Office Supplies","Paper","Office Supplies - Paper - 914","4966.33","8","2321.85","EMI"
"T00208","2023-02-09","2023-02-11","Standard Class","Meera Iyer","Home Office","India","Surat","Gujarat","West","P8463","Technology","Art","Technology - Art - 363","3864.38","2","1560.53","Debit Card"
"T00209","2023-06-08","2023-06-12","Standard Class","Anaya Singh","Consumer","India","Bhopal","Madhya Pradesh","Central","P2469","Office Supplies","Bookcase","Office Supplies - Bookcase - 934","2183.94","9","467","UPI"
"T00210","2023-12-31","2024-01-04","Standard Class","Diya Verma","Consumer","India","Chennai","Tamil Nadu","South","P4159","Technology","Phone","Technology - Phone - 192","3724.22","8","893.29","EMI"
"T00211","2023-01-26","2023-01-28","Same Day","Anaya Singh","Home Office","India","Bhopal","Madhya Pradesh","Central","P3815","Office Supplies","Copy","Office Supplies - Copy - 253","2716.85","3","1302.24","Cash"
"T00212","2023-05-31","2023-06-02","Same Day","Krishna Reddy","Consumer","India","Ahmedabad","Gujarat","West","P2378","Furniture","Table","Furniture - Table - 499","4510.81","2","2239.98","Cash"
"T00213","2023-11-14","2023-11-15","Same Day","Neha Bansal","Consumer","India","Jaipur","Rajasthan","North","P9154","Technology","Art","Technology - Art - 250","3854.91","9","1038.24","Debit Card"
"T00214","2023-06-04","2023-06-05","Second Class","Meera Iyer","Consumer","India","Nagpur","Maharashtra","West","P1124","Technology","Accessories","Technology - Accessories - 449","3694.11","9","-224.21","Credit Card"
"T00215","2023-02-24","2023-02-25","First Class","Priya Nair","Consumer","India","Lucknow","Uttar Pradesh","North","P9972","Furniture","Furnishing","Furniture - Furnishing - 142","4886.18","9","2279.4","Debit Card"
"T00216","2023-09-01","2023-09-04","Second Class","Vivaan Patel","Home Office","India","Hyderabad","Telangana","South","P8133","Furniture","Book-case","Furniture - Book-case - 641","4154.27","10","1385.1","Debit Card"
